Element Type,Element Name,Description,Identifier,Data Type
Argument,reverse,Reverse the order of the underlying list.,"Type: , Field: unpublishedChannels, Argument: reverse"
Field,unpublishedPublications,The list of publications that the resource is not published to.,"Type: , Field: unpublishedPublications"
Argument,first,Returns up to the first `n` elements from the list.,"Type: , Field: unpublishedPublications, Argument: first"
Argument,after,Returns the elements that come after the specified cursor.,"Type: , Field: unpublishedPublications, Argument: after"
Argument,last,Returns up to the last `n` elements from the list.,"Type: , Field: unpublishedPublications, Argument: last"
Argument,before,Returns the elements that come before the specified cursor.,"Type: , Field: unpublishedPublications, Argument: before"
Argument,reverse,Reverse the order of the underlying list.,"Type: , Field: unpublishedPublications, Argument: reverse"
Field,updatedAt,"The date and time when the product was last modified.
A product's `updatedAt` value can change for different reasons. For example, if an order
is placed for a product that has inventory tracking set up, then the inventory adjustment
is counted as an update.
","Type: , Field: updatedAt"
Field,variants,A list of variants associated with the product.,"Type: , Field: variants"
Argument,first,Returns up to the first `n` elements from the list.,"Type: , Field: variants, Argument: first"
Argument,after,Returns the elements that come after the specified cursor.,"Type: , Field: variants, Argument: after"
Argument,last,Returns up to the last `n` elements from the list.,"Type: , Field: variants, Argument: last"
Argument,before,Returns the elements that come before the specified cursor.,"Type: , Field: variants, Argument: before"
Argument,reverse,Reverse the order of the underlying list.,"Type: , Field: variants, Argument: reverse"
Argument,sortKey,Sort the underlying list by the given key.,"Type: , Field: variants, Argument: sortKey"
Field,vendor,The name of the product's vendor.,"Type: , Field: vendor"
Type,,The input fields for specifying product images to append.,Type: 
Type,,Return type for `productAppendImages` mutation.,Type: 
Field,newImages,List of new images appended to the product.,"Type: , Field: newImages"
Field,product,The product object.,"Type: , Field: product"
Field,userErrors,The list of errors that occurred from executing the mutation.,"Type: , Field: userErrors"
Type,,The details of a specific product category within the [Shopify product taxonomy](https://help.shopify.com/txt/product_taxonomy/en.txt).,Type: 
Field,productTaxonomyNode,The product taxonomy node associated with the product category.,"Type: , Field: productTaxonomyNode"
Type,,The input fields to use when adding a product category to a product. The [Shopify product taxonomy](https://help.shopify.com/txt/product_taxonomy/en.txt) contains the full list of available values.,Type: 
Type,,Return type for `productChangeStatus` mutation.,Type: 
Field,product,The product object.,"Type: , Field: product"
Field,userErrors,The list of errors that occurred from executing the mutation.,"Type: , Field: userErrors"
Type,,An error that occurs during the execution of `ProductChangeStatus`.,Type: 
Field,code,The error code.,"Type: , Field: code"
Field,field,The path to the input field that caused the error.,"Type: , Field: field"
Field,message,The error message.,"Type: , Field: message"
Type,,Possible error codes that can be returned by `ProductChangeStatusUserError`.,Type: 
Enum Value,PRODUCT_NOT_FOUND,Product could not be found.,"Type: , Enum Value: PRODUCT_NOT_FOUND"
Type,,The set of valid sort keys for the ProductCollection query.,Type: 
Enum Value,TITLE,Sort by the `title` value.,"Type: , Enum Value: TITLE"
Enum Value,PRICE,Sort by the `price` value.,"Type: , Enum Value: PRICE"
Enum Value,BEST_SELLING,Sort by the `best-selling` value.,"Type: , Enum Value: BEST_SELLING"
Enum Value,CREATED,Sort by the `created` value.,"Type: , Enum Value: CREATED"
Enum Value,ID,Sort by the `id` value.,"Type: , Enum Value: ID"
Enum Value,MANUAL,Sort by the `manual` value.,"Type: , Enum Value: MANUAL"
Enum Value,COLLECTION_DEFAULT,Sort by the `collection-default` value.,"Type: , Enum Value: COLLECTION_DEFAULT"
Enum Value,RELEVANCE,"Sort by relevance to the search terms when the `query` parameter is specified on the connection.
Don't use this sort key when no search query is specified.
","Type: , Enum Value: RELEVANCE"
Type,,The compare-at price range of the product.,Type: 
Field,maxVariantCompareAtPrice,The highest variant's compare-at price.,"Type: , Field: maxVariantCompareAtPrice"
Field,minVariantCompareAtPrice,The lowest variant's compare-at price.,"Type: , Field: minVariantCompareAtPrice"
Type,,"An auto-generated type for paginating through multiple Products.
",Type: 
Field,edges,A list of edges.,"Type: , Field: edges"
Field,nodes,A list of the nodes contained in ProductEdge.,"Type: , Field: nodes"
Field,pageInfo,Information to aid in pagination.,"Type: , Field: pageInfo"
Type,,"The price of a product in a specific country.
Prices vary between countries.
",Type: 
Field,fixedQuantityRulesCount,The number of fixed quantity rules for the product's variants on the price list.,"Type: , Field: fixedQuantityRulesCount"
Field,maxVariantPricing,The pricing of the variant with the highest price in the given context.,"Type: , Field: maxVariantPricing"
Field,minVariantPricing,The pricing of the variant with the lowest price in the given context.,"Type: , Field: minVariantPricing"
Field,priceRange,The price range of the product with prices formatted as decimals.,"Type: , Field: priceRange"
Type,,Return type for `productCreateMedia` mutation.,Type: 
Field,media,The newly created media.,"Type: , Field: media"
Field,mediaUserErrors,The list of errors that occurred from executing the mutation.,"Type: , Field: mediaUserErrors"
Field,product,The product associated with the media.,"Type: , Field: product"
Field,userErrors,The list of errors that occurred from executing the mutation.,"Type: , Field: userErrors"
Type,,Return type for `productCreate` mutation.,Type: 
Field,product,The product object.,"Type: , Field: product"
Field,shop,The shop associated with the product.,"Type: , Field: shop"
Field,userErrors,The list of errors that occurred from executing the mutation.,"Type: , Field: userErrors"
Type,,Return type for `productDeleteAsync` mutation.,Type: 
Field,deleteProductId,The ID of the product that was requested to be deleted.,"Type: , Field: deleteProductId"
Field,job,The background job that will delete the product and its associated variants and media.,"Type: , Field: job"
Field,userErrors,The list of errors that occurred from executing the mutation.,"Type: , Field: userErrors"
Type,,Return type for `productDeleteImages` mutation.,Type: 
Field,deletedImageIds,The array of image IDs to delete.,"Type: , Field: deletedImageIds"
Field,product,The product object.,"Type: , Field: product"
Field,userErrors,The list of errors that occurred from executing the mutation.,"Type: , Field: userErrors"
Type,,The input fields for specifying the product to delete.,Type: 
Type,,Return type for `productDeleteMedia` mutation.,Type: 
Field,deletedMediaIds,List of media IDs which were deleted.,"Type: , Field: deletedMediaIds"
Field,deletedProductImageIds,List of product image IDs which were deleted.,"Type: , Field: deletedProductImageIds"
Field,mediaUserErrors,The list of errors that occurred from executing the mutation.,"Type: , Field: mediaUserErrors"
Field,product,The product associated with the deleted media.,"Type: , Field: product"
Field,userErrors,The list of errors that occurred from executing the mutation.,"Type: , Field: userErrors"
Type,,Return type for `productDelete` mutation.,Type: 
Field,deletedProductId,The ID of the deleted product.,"Type: , Field: deletedProductId"
Field,shop,The shop associated with the product.,"Type: , Field: shop"
Field,userErrors,The list of errors that occurred from executing the mutation.,"Type: , Field: userErrors"
Type,,An error that occurred while setting the activation status of an inventory item.,Type: 
Field,code,The error code.,"Type: , Field: code"
Field,field,The path to the input field that caused the error.,"Type: , Field: field"
Field,message,The error message.,"Type: , Field: message"
Type,,Possible error codes that can be returned by `ProductDeleteUserError`.,Type: 
Enum Value,PRODUCT_DOES_NOT_EXIST,Product does not exist.,"Type: , Enum Value: PRODUCT_DOES_NOT_EXIST"
Enum Value,GENERIC_ERROR,"Something went wrong, please try again.","Type: , Enum Value: GENERIC_ERROR"
Type,,The input fields for the product async duplicate mutation.,Type: 
Type,,Return type for `productDuplicateAsync` mutation.,Type: 
Field,duplicatedProductId,The duplicated product ID.,"Type: , Field: duplicatedProductId"
Field,job,The asynchronous job for duplicating the products.,"Type: , Field: job"
Field,userErrors,The list of errors that occurred from executing the mutation.,"Type: , Field: userErrors"
Type,,Return type for `productDuplicateAsyncV2` mutation.,Type: 
Field,duplicatedProductId,The duplicated product ID.,"Type: , Field: duplicatedProductId"
Field,productDuplicateJobId,The asynchronous job for duplicating the product.,"Type: , Field: productDuplicateJobId"
